hotspot_id,latitude,longitude,h3_cell,timestamp,year,month,day_of_year,day_of_week,hour,minute,is_night,hour_sin,hour_cos,month_sin,month_cos,bright_ti4,bright_ti5,frp,confidence_encoded,scan,track,log_frp,thermal_difference,observation_count_7d,observation_count_30d,observation_count_90d,active_days_7d,active_days_30d,active_days_90d,mean_frp_7d,mean_frp_30d,mean_frp_90d,median_frp_30d,std_frp_30d,max_frp_30d,max_frp_90d,days_since_first_seen,days_since_previous_detection,has_history_7d,has_history_30d,has_history_90d,frp_deviation,frp_ratio_to_baseline,frp_z_score,industrial_context_score,mining_context_score,industrial_polygon_overlap,mining_polygon_overlap,forest_polygon_overlap,agriculture_polygon_overlap,distance_to_seed_facility_m,nearest_facility_type_encoded,type,daynight,target_class,label_source,label_confidence
EVENT_00537218,23.79569,86.23285,873ca8365ffffff,2022-11-15 20:46:00,2022,11,319,1,20,46,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,299.49,287.63,1.14,1,0.56,0.69,0.76080582903376,11.860000000000014,4.0,16.0,21.0,3.0,13.0,17.0,1.1675,1.169375,1.1766666666666667,1.085,0.3655384512947985,1.83,1.83,318.02708333333334,1.0569444444444445,1,1,1,-0.02937500000000015,0.974879743452699,-0.08036090292539395,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01626877,19.01274,72.90645,87608b19cffffff,2024-06-01 20:48:00,2024,6,153,5,20,48,1,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,324.77,296.83,4.7,1,0.39,0.36,1.7404661748405046,27.939999999999998,0.0,0.0,2.0,0.0,0.0,2.0,,,1.6,,,,1.68,882.5479166666667,49.97361111111111,0,0,1,,,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00036938,22.22262,84.7506,873c8530bffffff,2022-02-15 19:24:00,2022,2,46,1,19,24,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,297.22,286.87,0.96,1,0.33,0.55,0.6729444732424258,10.350000000000023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00297416,22.67778,81.26715,873ca648dffffff,2022-04-16 08:13:00,2022,4,106,5,8,13,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,354.42,319.05,11.61,1,0.48,0.48,2.534490149976828,35.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00021799,23.4854,87.3615,873cf69b2ffffff,2022-02-01 20:26:00,2022,2,32,1,20,26,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,309.35,285.5,1.13,1,0.33,0.55,0.7561219797213337,23.850000000000023,1.0,2.0,2.0,1.0,2.0,2.0,0.56,1.41,1.41,1.41,0.8499999999999999,2.26,2.26,13.03888888888889,5.004166666666666,1,1,1,-0.28,0.801418439716312,-0.32941176470588246,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01101316,23.02431,77.55232,873d93a01ffffff,2023-11-01 08:37:00,2023,11,305,2,8,37,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,353.39,302.51,3.78,1,0.35,0.57,1.5644405465033644,50.879999999999995,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,560.9861111111111,194.04305555555555,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01159974,17.14783,78.21957,8760a256affffff,2023-11-27 19:39:00,2023,11,331,0,19,39,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,299.77,288.14,1.04,1,0.46,0.64,0.712949807856125,11.629999999999995,7.0,18.0,25.0,5.0,15.0,22.0,0.9271428571428572,0.8272222222222223,0.7896,0.85,0.2685724722295755,1.39,1.39,693.9916666666667,0.0,1,1,1,0.21277777777777773,1.25721961047683,0.7922546045444877,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00583126,21.77518,87.45592,873c8d443ffffff,2022-12-15 07:15:00,2022,12,349,3,7,15,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,336.36,299.78,8.18,1,0.4,0.37,2.217027204632399,36.58000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00450155,22.3364,69.86935,8742c626bffffff,2022-07-20 21:00:00,2022,7,201,2,21,0,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,304.75,283.84,1.46,1,0.38,0.36,0.9001613499442714,20.910000000000025,0.0,0.0,2.0,0.0,0.0,2.0,,,7.24,,,,7.35,200.55555555555554,38.51111111111111,0,0,1,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00654040,26.16249,92.70469,873cee960ffffff,2023-02-06 07:22:00,2023,2,37,0,7,22,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,332.78,296.81,2.06,1,0.44,0.46,1.1184149159642893,35.96999999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00048402,21.76047,84.02023,873c85430ffffff,2022-02-23 20:15:00,2022,2,54,2,20,15,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,304.28,293.8,1.45,1,0.45,0.39,0.8960880245566356,10.479999999999961,27.0,165.0,279.0,5.0,27.0,46.0,2.3518518518518516,1.9799393939393939,1.9910394265232976,1.73,1.097973613951158,6.32,6.44,53.525,0.0,1,1,1,-0.5299393939393939,0.7323456487801892,-0.482652212408237,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01490802,29.82633,79.73386,873dadb0dffffff,2024-04-22 07:32:00,2024,4,113,0,7,32,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,334.44,308.28,2.23,1,0.46,0.39,1.172482137234565,26.160000000000025,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,701.4930555555555,310.9611111111111,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00459670,20.96613,86.01225,873c8e8eeffffff,2022-10-09 20:40:00,2022,10,282,6,20,40,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,300.98,281.02,0.56,1,0.5,0.66,0.44468582126144574,19.960000000000036,5.0,29.0,97.0,3.0,15.0,41.0,1.2620000000000011,1.7313793103448276,2.0556701030927838,1.51,1.089266517331197,5.08,5.83,281.02222222222224,1.05625,1,1,1,-1.1713793103448276,0.3234415455088628,-1.0753835647264862,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01366788,18.50338,80.44633,8760b6bb0ffffff,2024-03-30 08:07:00,2024,3,90,5,8,7,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,338.54,308.73,3.77,0,0.5,0.41,1.5623463049002497,29.810000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,709.9791666666666,709.9791666666666,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01641254,25.28724,76.29327,873d86c00ffffff,2024-06-16 21:05:00,2024,6,168,6,21,5,1,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,311.85,291.47,1.47,1,0.5,0.49,0.9042181506398859,20.379999999999995,0.0,0.0,1.0,0.0,0.0,1.0,,,4.09,,,,4.09,58.52638888888889,58.52638888888889,0,0,1,,,,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01454936,17.8113,81.67786,873c96645ffffff,2024-04-16 07:40:00,2024,4,107,1,7,40,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,354.87,310.01,5.73,1,0.4,0.37,1.9065751436566365,44.860000000000014,0.0,3.0,3.0,0.0,2.0,2.0,,2.3633333333333333,2.3633333333333333,2.255,0.9567073162095547,3.69,3.69,692.9868055555555,0.0,0,1,1,3.366666666666667,2.424541607898449,3.519014237295998,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00269185,33.14258,74.68536,873d34683ffffff,2022-04-08 21:28:00,2022,4,98,4,21,28,1,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,307.77,291.0,1.38,1,0.32,0.55,0.8671004876833833,16.769999999999982,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00647708,22.22105,84.75777,873c85356ffffff,2023-02-03 20:46:00,2023,2,34,4,20,46,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,297.22,284.91,1.33,1,0.49,0.65,0.8458682675776092,12.310000000000002,17.0,19.0,86.0,5.0,7.0,47.0,0.8594117647058823,0.8526315789473684,1.1897674418604651,0.78,0.335854638125095,2.0,2.44,397.0395833333333,0.06944444444444445,1,1,1,0.47736842105263166,1.5598765432098767,1.4213542612290124,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00029678,21.98882,83.23066,873c84b92ffffff,2022-02-10 19:18:00,2022,2,41,3,19,18,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,302.99,288.37,1.32,1,0.51,0.66,0.8415671856782186,14.620000000000005,2.0,3.0,5.0,2.0,3.0,5.0,1.465,1.3033333333333335,1.256,0.98,0.6269680126520721,2.18,2.18,38.97847222222222,3.9479166666666665,1,1,1,0.016666666666666607,1.0127877237851661,0.026582961698742295,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01082189,21.99052,85.32465,873caa4d5ffffff,2023-10-18 20:28:00,2023,10,291,2,20,28,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,302.01,290.12,0.85,1,0.54,0.51,0.6151856390902334,11.889999999999986,3.0,4.0,10.0,3.0,4.0,9.0,0.8099999999999999,0.75,1.134,0.745,0.15795568998931322,0.94,2.3,654.0270833333333,1.0569444444444445,1,1,1,0.09999999999999998,1.1333333333333333,0.633088937832918,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00006678,22.2101,84.85844,873c85274ffffff,2022-01-09 19:18:00,2022,1,9,6,19,18,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,297.88,285.31,1.12,1,0.41,0.61,0.7514160886839212,12.569999999999993,7.0,8.0,8.0,5.0,6.0,6.0,1.1242857142857143,1.11625,1.11625,1.0925,0.2966031650202002,1.58,1.58,7.965277777777778,1.9743055555555555,1,1,1,0.003750000000000142,1.0033594624860023,0.012643155711924882,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01194673,21.10572,72.64035,8742d9d2effffff,2023-12-28 19:57:00,2023,12,362,3,19,57,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,317.41,283.51,2.66,1,0.58,0.7,1.297463147413275,33.900000000000034,40.0,233.0,686.0,6.0,27.0,84.0,5.654249999999999,4.338669527896996,5.134679300291545,3.65,3.2613452604647013,18.25,35.86,725.9916666666667,0.0,1,1,1,-1.6786695278969956,0.6130911752777201,-0.5147169017173625,0.25,0.0,True,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01651859,21.18578,81.38477,873cb0371ffffff,2024-09-17 20:20:00,2024,9,261,1,20,20,1,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,302.35,284.54,0.65,1,0.42,0.38,0.5007752879124893,17.810000000000002,6.0,7.0,24.0,3.0,4.0,13.0,1.788333333333333,2.052857142857143,1.91125,1.92,0.7549969590423954,3.64,4.32,990.5284722222223,0.0,1,1,1,-1.402857142857143,0.3166318719554628,-1.8580964149000874,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01767397,20.96134,85.16682,873c817b2ffffff,2024-12-23 07:32:00,2024,12,358,0,7,32,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,326.38,298.63,3.19,0,0.39,0.36,1.4327007339340463,27.75,28.0,105.0,316.0,5.0,23.0,71.0,1.6239285714285714,2.087809523809524,2.7590189873417716,1.94,1.050772940859551,5.9,10.82,1086.995138888889,0.0,1,1,1,1.1021904761904762,1.5279171608429887,1.0489330599709437,0.25,0.6,False,True,False,False,,0,2,D,non_industrial_thermal_activity,FIRMS_type2+OSM_mining_context,0.8
EVENT_01502040,23.81513,84.84953,873cac4cbffffff,2024-04-25 06:33:00,2024,4,116,3,6,33,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,338.77,306.77,5.2,1,0.69,0.74,1.824549292051046,32.0,6.0,31.0,110.0,2.0,13.0,50.0,2.8699999999999997,2.017741935483871,2.066,1.24,1.3701205731670512,6.11,6.27,843.4472222222222,0.4673611111111111,1,1,1,3.1822580645161294,2.5771382893685053,2.3226116933346233,0.35,0.6,False,True,False,False,,0,2,D,non_industrial_thermal_activity,FIRMS_type2+OSM_mining_context,0.8
EVENT_01225249,21.91998,83.35215,873c84a90ffffff,2024-01-26 06:44:00,2024,1,26,4,6,44,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,329.5,302.32,4.64,1,0.63,0.72,1.7298840655099674,27.180000000000007,11.0,111.0,323.0,4.0,27.0,80.0,3.085454545454546,2.9761261261261263,3.1556656346749223,2.75,1.70977590395638,9.26,9.36,754.9618055555555,0.0,1,1,1,1.6638738738738734,1.5590737097018312,0.9731531892710089,0.25,0.0,True,False,False,False,,1,2,D,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00081532,22.03482,83.74203,873c85d98ffffff,2022-03-10 08:06:00,2022,3,69,3,8,6,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,338.79,304.74,9.13,1,0.54,0.5,2.315501318260592,34.05000000000001,9.0,22.0,40.0,5.0,16.0,32.0,3.9033333333333338,2.6054545454545455,2.14975,1.6600000000000001,1.5761712161054515,6.94,6.94,67.49861111111112,0.4673611111111111,1,1,1,6.524545454545455,3.5041870202372647,4.139490296407582,0.0,0.0,False,False,False,False,,1,2,D,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00560951,24.11812,86.35441,873ca9d2cffffff,2022-11-27 20:20:00,2022,11,331,6,20,20,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,299.91,287.56,1.03,1,0.45,0.47,0.708035793053696,12.350000000000023,0.0,0.0,3.0,0.0,0.0,3.0,,,1.2733333333333334,,,,1.58,325.00416666666666,31.999305555555555,0,0,1,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00029112,19.2876,72.79213,87608b7b4ffffff,2022-02-09 21:19:00,2022,2,40,2,21,19,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,345.75,293.05,11.26,1,0.61,0.54,2.506341930508065,52.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00598599,20.79619,85.25488,873c83b5dffffff,2022-12-24 20:15:00,2022,12,358,5,20,15,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,327.24,291.01,3.1,1,0.54,0.42,1.410986973710262,36.23000000000002,25.0,100.0,243.0,7.0,29.0,77.0,4.3444,3.8275000000000006,3.5615226337448562,2.93,3.006610508529496,20.03,20.03,357.525,0.5201388888888889,1,1,1,-0.7275000000000005,0.8099281515349444,-0.24196682541225256,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00005441,23.63034,85.63092,873ca811effffff,2022-01-07 19:55:00,2022,1,7,4,19,55,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,301.88,284.29,0.59,1,0.39,0.36,0.4637340162321401,17.589999999999975,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01042880,27.37029,94.89604,873ceda6effffff,2023-06-01 18:52:00,2023,6,152,3,18,52,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,299.4,276.97,1.69,1,0.54,0.51,0.9895411936137477,22.42999999999995,0.0,4.0,5.0,0.0,3.0,4.0,,6.829999999999999,5.516,3.94,3.3475140029580177,11.07,11.07,500.93541666666664,23.495833333333334,0,1,1,-5.139999999999999,0.24743777452415816,-1.5354678114738454,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01082265,19.10135,73.05327,87608b52dffffff,2023-10-18 20:29:00,2023,10,291,2,20,29,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,308.28,293.44,1.45,1,0.49,0.41,0.8960880245566356,14.839999999999975,3.0,4.0,4.0,3.0,4.0,4.0,1.656666666666667,2.125,2.125,2.06,0.9716352196169095,3.53,3.53,652.9701388888889,0.9868055555555556,1,1,1,-0.675,0.6823529411764706,-0.6947051592738014,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01660608,18.54012,83.34147,873c9155affffff,2024-10-16 19:37:00,2024,10,290,2,19,37,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,307.22,292.21,1.5,1,0.44,0.46,0.9162907318741551,15.010000000000048,0.0,5.0,5.0,0.0,4.0,4.0,,1.8439999999999999,1.8439999999999999,1.075,1.5637339927238267,4.95,4.95,1017.0041666666667,11.98263888888889,0,1,1,-0.34399999999999986,0.8134490238611715,-0.21998626467203375,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00639173,23.69419,87.12488,873ca9754ffffff,2023-01-28 19:18:00,2023,1,28,5,19,18,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,302.13,288.33,2.32,1,0.6,0.53,1.199964782928397,13.800000000000011,20.0,94.0,307.0,7.0,28.0,85.0,1.8059999999999998,1.6891489361702128,1.7516612377850163,1.5975000000000001,0.6436856302450561,3.95,5.87,391.9659722222222,0.0,1,1,1,0.6308510638297871,1.3734727295629172,0.9800608156960365,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00452823,22.2462,87.38683,873c8d123ffffff,2022-08-26 19:25:00,2022,8,238,4,19,25,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,301.11,274.3,0.87,1,0.44,0.46,0.6259384308664953,26.810000000000002,1.0,3.0,8.0,1.0,3.0,7.0,2.1,2.1633333333333336,1.8262500000000002,2.1,0.9114944992824818,3.31,3.31,223.01388888888889,1.9743055555555555,1,1,1,-1.2933333333333334,0.40215716486902925,-1.4189151271361822,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00466693,23.68561,86.39259,873ca8261ffffff,2022-10-22 07:28:00,2022,10,295,5,7,28,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,354.81,311.11,13.32,1,0.39,0.36,2.6616571615324998,43.69999999999999,27.0,71.0,130.0,7.0,21.0,46.0,3.386296296296296,2.812112676056338,2.820076923076923,2.79,1.810927639880062,9.45,9.45,293.9916666666667,0.4673611111111111,1,1,1,10.507887323943663,4.736652308925173,5.802488786708011,0.0,0.0,False,False,False,False,,1,2,D,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00000985,18.68552,73.03768,87608b8a6ffffff,2022-01-02 09:01:00,2022,1,2,6,9,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,329.17,297.34,6.33,1,0.41,0.61,1.9919755158985601,31.83000000000004,8.0,8.0,8.0,1.0,1.0,1.0,1.5425,1.5425,1.5425,1.47,0.3492760369678969,2.26,2.26,0.5361111111111111,0.5361111111111111,1,1,1,4.7875,4.103727714748785,13.706923731615847,0.35,0.0,True,False,False,False,,1,2,D,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01642810,28.27279,77.27256,873da1726ffffff,2024-06-18 20:26:00,2024,6,170,1,20,26,1,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,309.35,295.73,2.65,1,0.41,0.37,1.2947271675944,13.620000000000005,0.0,1.0,4.0,0.0,1.0,4.0,,0.63,0.46499999999999997,0.63,0.0,0.63,0.63,846.9958333333333,9.021527777777777,0,1,1,2.02,4.2063492063492065,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00071994,21.99221,85.32551,873caa4d5ffffff,2022-03-07 19:50:00,2022,3,66,0,19,50,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,300.08,289.65,0.67,1,0.41,0.37,0.5128236264286639,10.430000000000007,1.0,9.0,19.0,1.0,9.0,19.0,0.59,0.7366666666666667,0.7347368421052631,0.71,0.22528993664954378,1.17,1.17,64.00069444444445,5.991666666666666,1,1,1,-0.06666666666666665,0.9095022624434389,-0.29591497808609135,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00232227,21.18262,81.38751,873cb0371ffffff,2022-04-01 20:22:00,2022,4,91,4,20,22,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,315.57,301.26,2.01,1,0.42,0.38,1.1019400787607843,14.310000000000002,7.0,45.0,121.0,4.0,21.0,58.0,2.617142857142858,2.4406666666666665,1.8964462809917355,2.27,1.088916688987526,5.7,5.7,90.52986111111112,3.0305555555555554,1,1,1,-0.43066666666666675,0.8235454793772193,-0.3955001066859397,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00112699,19.14375,79.96799,8760b2912ffffff,2022-03-16 07:52:00,2022,3,75,2,7,52,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,351.23,318.79,7.84,1,0.38,0.36,2.179286876649552,32.44,3.0,3.0,3.0,1.0,1.0,1.0,1.9733333333333334,1.9733333333333334,1.9733333333333334,1.55,0.5986837414046093,2.82,2.82,0.46597222222222223,0.0,1,1,1,5.866666666666666,3.972972972972973,9.79927507786083,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01656136,26.87567,73.51633,87425b573ffffff,2024-10-06 21:03:00,2024,10,280,6,21,3,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,307.22,295.13,1.73,1,0.49,0.4,1.0043016091968684,12.090000000000032,5.0,21.0,22.0,3.0,11.0,12.0,1.3980000000000001,1.3061904761904761,1.3972727272727274,1.21,0.3977134190831646,1.99,3.31,1006.9951388888888,4.017361111111111,1,1,1,0.42380952380952386,1.3244622675902298,1.065615348827097,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01099181,21.18241,81.38399,873cb0371ffffff,2023-10-30 20:03:00,2023,10,303,0,20,3,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,329.24,294.63,2.18,1,0.43,0.38,1.1568811967920856,34.610000000000014,14.0,33.0,51.0,6.0,15.0,25.0,2.0942857142857143,2.043939393939394,1.857843137254902,1.89,1.0286794694521517,5.19,5.19,667.5166666666667,0.0,1,1,1,0.13606060606060622,1.0665678280207562,0.13226725146275992,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01207700,21.18115,81.38448,873cb0371ffffff,2024-01-08 19:51:00,2024,1,8,0,19,51,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,310.86,292.81,1.87,1,0.4,0.45,1.0543120297715298,18.05000000000001,13.0,49.0,113.0,6.0,23.0,52.0,1.44,1.5910204081632653,1.716283185840708,1.59,0.7064404733879917,3.75,5.19,737.5083333333333,0.9875,1,1,1,0.2789795918367348,1.1753463314520267,0.39490884560844447,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00336736,23.91614,77.73347,873d91a80ffffff,2022-04-24 19:50:00,2022,4,114,6,19,50,1,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,308.27,289.81,1.14,1,0.37,0.58,0.76080582903376,18.45999999999998,1.0,1.0,1.0,1.0,1.0,1.0,5.19,5.19,5.19,5.19,0.0,5.19,5.19,4.536111111111111,0.0,1,1,1,-4.050000000000001,0.21965317919075142,,0.0,0.0,False,False,False,False,,1,0,N,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00828069,21.07911,85.04421,873c81476ffffff,2023-03-23 20:47:00,2023,3,82,3,20,47,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,327.13,291.19,3.3,1,0.54,0.68,1.4586150226995167,35.94,27.0,163.0,491.0,5.0,28.0,83.0,2.618148148148148,2.6905521472392637,2.6827291242362525,2.15,1.7180971967097833,9.92,12.05,446.02708333333334,0.0,1,1,1,0.6094478527607361,1.2265140459686246,0.3547225697870005,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01160543,22.13264,85.41386,873caa45effffff,2023-11-28 19:19:00,2023,11,332,1,19,19,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,297.16,284.54,0.47,1,0.37,0.58,0.3852624007906449,12.620000000000005,4.0,4.0,5.0,3.0,3.0,4.0,0.615,0.615,0.5740000000000001,0.605,0.1665082580534671,0.86,0.86,663.9659722222223,1.9736111111111112,1,1,1,-0.14500000000000002,0.7642276422764227,-0.8708276796303963,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
